cluster,mean_num_c009,mean_num_c011,mean_num_c018,mean_num_c048,mean_num_c014,mean_num_c013,mean_num_c031,mean_num_c032,mean_num_c017,mean_num_c012,mean_num_c016,mean_num_c023,mean_num_c020,mean_num_c019,mean_num_c015,mean_num_c022,mean_num_c008,mean_num_c007,mean_num_year,mean_num_c021,mean_num_c028,mean_num_c039
0,223338.8494313307,193945.79998325958,66524.87664340576,5139.667775162291,67443.39550629,66355.22973622255,26711.0831333512,536.3952104329641,165.06994498634953,190.46973045692596,170.20911636866697,769.2547479733496,57.59362972643678,57.35663842292455,20.32144738782293,31.248582548529694,2.829711358285687,2.829711358285687,2020.7598376014992,1.520708211214145,1.0122759813578053,0.008596354479352876
1,307521.7244141455,290136.70161219407,66867.08111366558,7238.526744967844,67356.70251780874,67132.23775483861,28122.01863300779,570.4526715575614,334.9012287053936,356.50073101256754,339.69182614930577,757.9300752026769,73.86527235828356,73.57866626182559,16.990201813579276,35.296211384091464,4.061494057080181,4.0617098369062,2021.3175026908038,1.4599359071809497,1.0244087832701931,0.03694686522811819
