cluster,F1,F2,F3,F4,F5
0,0.5537628576392764,-0.5175030327658362,0.2547188877364776,-0.7885358527467838,0.3460055950747432
1,-1.15438357874543,-0.6351964453624072,-1.1027253834892197,-0.3362513455829865,-1.127052112894146
2,0.6006207211061535,1.1526994781282431,0.8480064957527419,1.1247871983297701,0.7810465178194026
